Long_Entrada,Tiempo_ms,Tipo
7,0.00046,Random
7,0.000437,Random
7,0.000639,Random
7,0.00059,Random
7,0.001383,Random
7,0.000314,Random
7,0.000953,Random
7,0.001764,Random
7,0.001151,Random
7,0.000856,Random
7,0.001458,Random
7,0.001448,Random
7,0.001262,Random
7,0.000839,Random
7,0.000654,Random
7,0.00187,Random
7,0.001298,Random
7,0.000671,Random
7,0.000527,Random
7,0.000746,Random
7,0.000472,Random
7,0.000589,Random
7,0.000738,Random
7,0.001238,Random
7,0.000831,Random
7,0.000494,Random
7,0.001221,Random
7,0.00107,Random
7,0.000594,Random
7,0.000581,Random
7,0.001805,Random
7,0.000632,Random
7,0.00062,Random
7,0.000416,Random
7,0.00065,Random
7,0.000566,Random
7,0.000599,Random
8,0.002197,Random
8,0.001752,Random
8,0.000946,Random
8,0.001866,Random
8,0.001036,Random
8,0.001131,Random
8,0.001312,Random
8,0.001881,Random
8,0.001951,Random
8,0.001823,Random
8,0.000532,Random
8,0.001361,Random
8,0.000604,Random
8,0.001687,Random
8,0.002231,Random
8,0.001411,Random
8,0.003794,Random
8,0.001226,Random
8,0.002477,Random
8,0.001013,Random
8,0.001532,Random
8,0.001461,Random
8,0.002225,Random
8,0.000633,Random
8,0.001962,Random
8,0.002584,Random
8,0.002488,Random
8,0.001804,Random
8,0.000302,Random
8,0.001363,Random
8,0.002095,Random
8,0.001074,Random
8,0.001579,Random
8,0.001199,Random
8,0.000825,Random
8,0.000531,Random
8,0.001328,Random
8,0.002183,Random
8,0.002105,Random
8,0.001618,Random
9,0.005424,Random
9,0.005532,Random
9,0.002625,Random
9,0.004531,Random
9,0.004656,Random
9,0.003304,Random
9,0.00202,Random
9,0.002625,Random
9,0.001311,Random
9,0.002711,Random
9,0.002019,Random
9,0.001577,Random
9,0.003305,Random
9,0.002606,Random
9,0.002315,Random
9,0.002815,Random
9,0.001528,Random
9,0.002375,Random
9,0.00279,Random
9,0.001204,Random
9,0.001246,Random
9,0.003908,Random
9,0.003404,Random
9,0.000779,Random
9,0.002229,Random
9,0.002426,Random
9,0.003392,Random
9,0.004376,Random
9,0.001422,Random
9,0.000561,Random
9,0.003569,Random
9,0.002438,Random
9,0.00301,Random
9,0.004588,Random
9,0.000335,Random
9,0.003452,Random
9,0.002001,Random
9,0.003358,Random
9,0.001098,Random
9,0.001544,Random
10,0.003318,Random
10,0.005301,Random
10,0.002896,Random
10,0.002756,Random
10,0.001983,Random
10,0.002845,Random
10,0.003058,Random
10,0.004797,Random
10,0.005905,Random
10,0.002914,Random
10,0.003929,Random
10,0.001079,Random
10,0.001673,Random
10,0.009084,Random
10,0.00584,Random
10,0.003177,Random
10,0.002482,Random
10,0.005411,Random
10,0.002472,Random
10,0.003365,Random
10,0.003663,Random
10,0.007592,Random
10,0.005531,Random
10,0.00387,Random
10,0.00592,Random
10,0.00081,Random
10,0.004009,Random
10,0.013419,Random
10,0.001302,Random
10,0.005642,Random
10,0.002493,Random
10,0.007076,Random
10,0.002144,Random
10,0.002889,Random
10,0.002711,Random
10,0.001974,Random
10,0.003189,Random
10,0.006738,Random
10,0.009834,Random
10,0.002674,Random
11,0.004693,Random
11,0.003624,Random
11,0.008619,Random
