Long_Entrada,Tiempo_ms,Tipo
33,1.26438,Random
33,1.25612,Random
33,1.26259,Random
33,1.26819,Random
33,1.27449,Random
33,1.27307,Random
33,1.26381,Random
33,1.26475,Random
33,1.27124,Random
33,1.25247,Random
33,1.27078,Random
33,1.25205,Random
34,1.38522,Random
34,1.36935,Random
34,1.38972,Random
34,1.38298,Random
34,1.37439,Random
34,1.38381,Random
34,1.38835,Random
34,1.38181,Random
34,1.39367,Random
34,1.38695,Random
34,1.38046,Random
34,1.39796,Random
34,1.38048,Random
34,1.3964,Random
34,1.39591,Random
34,1.38613,Random
34,1.38268,Random
34,1.38165,Random
34,1.3887,Random
34,1.37715,Random
34,1.37338,Random
34,1.37216,Random
34,1.39695,Random
34,1.36487,Random
34,1.3814,Random
34,1.37977,Random
34,1.3916,Random
34,1.38517,Random
34,1.39338,Random
34,1.39774,Random
34,1.38864,Random
34,1.3781,Random
34,1.39071,Random
34,1.38835,Random
34,1.37691,Random
34,1.37768,Random
34,1.37054,Random
34,1.39123,Random
34,1.39162,Random
34,1.38187,Random
34,1.37757,Random
34,1.39615,Random
34,1.39616,Random
34,1.37729,Random
34,1.36535,Random
34,1.38439,Random
34,1.37014,Random
34,1.37224,Random
34,1.4056,Random
34,1.37886,Random
34,1.38684,Random
34,1.38703,Random
34,1.39051,Random
34,1.38922,Random
34,1.37848,Random
34,1.38397,Random
34,1.37631,Random
34,1.39057,Random
34,1.38591,Random
34,1.38756,Random
34,1.38329,Random
34,1.3946,Random
34,1.3603,Random
34,1.52556,Random
34,1.43374,Random
34,1.41807,Random
34,1.38036,Random
34,1.38665,Random
34,1.39291,Random
34,1.38435,Random
34,1.37838,Random
34,1.41065,Random
34,1.38068,Random
34,1.38233,Random
34,1.3795,Random
34,1.37622,Random
34,1.37505,Random
34,1.3805,Random
34,1.38661,Random
34,1.37534,Random
35,1.51407,Random
35,1.51167,Random
35,1.50583,Random
35,1.50865,Random
35,1.50483,Random
35,1.50173,Random
35,1.51087,Random
35,1.49784,Random
35,1.49402,Random
35,1.50047,Random
35,1.5078,Random
35,1.52899,Random
35,1.49418,Random
35,1.51092,Random
35,1.48373,Random
35,1.48448,Random
35,1.49806,Random
35,1.50817,Random
35,1.54774,Random
35,1.64529,Random
35,1.507,Random
35,1.54252,Random
35,1.49168,Random
35,1.5072,Random
35,1.49866,Random
35,1.47607,Random
35,1.50524,Random
35,1.51474,Random
35,1.51367,Random
35,1.51486,Random
35,1.49258,Random
35,1.58569,Random
35,1.50032,Random
35,1.51551,Random
35,1.51076,Random
35,1.47881,Random
35,1.50561,Random
35,1.53282,Random
35,1.49511,Random
35,1.51386,Random
35,1.51159,Random
35,1.50236,Random
35,1.51632,Random
35,1.50034,Random
35,1.49581,Random
35,1.51533,Random
35,1.50331,Random
35,1.50975,Random
35,1.49891,Random
35,1.49987,Random
35,1.54317,Random
35,1.48755,Random
35,1.48764,Random
35,1.49881,Random
35,1.50222,Random
35,1.53126,Random
35,1.48224,Random
35,1.50349,Random
35,1.49985,Random
35,1.48838,Random
35,1.49678,Random
35,1.51729,Random
35,1.49407,Random
35,1.50066,Random
35,1.50972,Random
35,1.48969,Random
35,1.48924,Random
35,1.51685,Random
35,1.49955,Random
35,1.49646,Random
35,1.50479,Random
35,1.49602,Random
35,1.5017,Random
35,1.48945,Random
35,1.50327,Random
35,1.48944,Random
35,1.5014,Random
35,1.50329,Random
35,1.50818,Random
35,1.49488,Random
36,1.64505,Random
36,1.61936,Random
36,1.65759,Random
36,1.63825,Random
36,1.68163,Random
36,1.62838,Random
36,1.65734,Random
36,1.62056,Random
36,1.61477,Random
36,1.65062,Random
36,1.63663,Random
36,1.64617,Random
36,1.63449,Random
36,1.6407,Random
36,1.63547,Random
36,1.62845,Random
36,1.63416,Random
36,1.62729,Random
36,1.63694,Random
36,1.63257,Random
36,1.64163,Random
36,1.72091,Random
36,1.62626,Random
36,1.62534,Random
36,1.63987,Random
36,1.61723,Random
36,1.64065,Random
36,1.61924,Random
36,1.62076,Random
36,1.61765,Random
36,1.6331,Random
36,1.64299,Random
36,1.62296,Random
36,1.63558,Random
36,1.62302,Random
36,1.61772,Random
36,1.62325,Random
36,1.62389,Random
36,1.6357,Random
36,1.63245,Random
36,1.63067,Random
36,1.62039,Random
36,1.62613,Random
36,1.63349,Random
36,1.62134,Random
36,1.62946,Random
36,1.61516,Random
36,1.63163,Random
36,1.63442,Random
36,1.62274,Random
36,1.632,Random
36,1.62965,Random
36,1.64207,Random
36,1.62388,Random
36,1.64501,Random
36,1.62433,Random
36,1.63032,Random
36,1.66461,Random
36,1.91401,Random
36,1.68346,Random
36,1.8111,Random
36,1.78888,Random
36,1.80688,Random
36,1.73825,Random
36,1.89237,Random
36,1.78367,Random
36,1.77932,Random
36,1.72109,Random
36,1.77322,Random
36,1.77998,Random
36,1.78337,Random
36,1.78853,Random
36,1.81922,Random
36,1.89554,Random
36,1.84339,Random
36,1.75993,Random
36,1.79758,Random
36,1.74283,Random
36,1.72039,Random
36,1.77795,Random
37,1.91078,Random
37,1.92029,Random
37,1.94531,Random
37,1.90613,Random
37,1.92014,Random
37,1.94391,Random
37,1.89701,Random
37,1.95266,Random
37,1.9085,Random
37,1.88419,Random
37,1.91877,Random
37,2.07496,Random
37,1.97461,Random
37,1.93241,Random
37,1.91008,Random
37,1.91747,Random
37,1.89729,Random
37,1.94077,Random
37,2.03361,Random
37,1.92919,Random
37,1.91916,Random
37,1.95098,Random
37,1.91808,Random
37,2.04976,Random
37,1.95126,Random
37,1.91584,Random
37,1.93189,Random
37,1.89707,Random
37,1.93634,Random
37,1.99905,Random
37,1.91192,Random
37,1.85164,Random
37,1.9092,Random
37,1.88262,Random
37,1.98837,Random
37,2.07124,Random
37,1.95806,Random
37,1.92437,Random
37,1.89769,Random
37,1.90144,Random
37,2.00288,Random
37,2.01671,Random
37,2.01951,Random
37,1.93575,Random
37,2.06167,Random
37,2.00464,Random
37,2.06402,Random
37,1.98176,Random
37,1.90644,Random
37,1.88464,Random
37,2.00859,Random
37,1.93681,Random
37,1.95062,Random
37,1.98387,Random
37,1.98142,Random
37,1.92535,Random
37,1.9713,Random
37,2.03434,Random
37,1.94874,Random
37,1.94028,Random
37,1.94991,Random
37,2.01423,Random
37,2.03739,Random
37,1.92716,Random
37,1.99899,Random
37,1.88744,Random
37,1.90026,Random
37,2.03005,Random
37,1.87816,Random
37,1.89635,Random
37,1.82852,Random
37,1.84854,Random
37,1.80842,Random
37,2.04562,Random
37,1.83106,Random
37,1.83564,Random
37,1.84268,Random
37,1.80164,Random
37,1.83958,Random
37,1.84688,Random
38,1.95985,Random
38,1.90292,Random
38,1.93212,Random
38,1.8973,Random
38,1.94864,Random
38,1.91433,Random
38,1.94401,Random
38,2.06664,Random
38,1.99069,Random
38,1.90228,Random
38,1.93792,Random
38,1.87242,Random
38,1.95484,Random
38,1.89343,Random
38,1.95782,Random
38,1.98922,Random
38,2.00155,Random
38,1.91543,Random
38,1.94327,Random
38,1.91403,Random
38,1.93237,Random
38,1.90764,Random
38,1.93413,Random
38,1.92511,Random
38,1.95351,Random
38,1.92844,Random
38,1.90673,Random
38,1.92064,Random
38,1.90907,Random
38,1.91932,Random
38,1.91968,Random
38,1.91876,Random
38,1.90748,Random
38,1.91753,Random
38,1.91388,Random
38,1.8921,Random
38,1.91591,Random
38,1.91537,Random
38,1.9173,Random
38,1.92075,Random
38,1.91164,Random
38,1.91774,Random
38,1.91066,Random
38,1.91799,Random
38,1.90509,Random
38,1.91385,Random
38,1.92399,Random
38,1.92469,Random
38,1.91637,Random
38,1.90316,Random
38,1.91538,Random
38,1.89676,Random
38,1.92861,Random
38,1.91957,Random
38,1.89094,Random
38,1.90882,Random
38,1.89004,Random
38,1.89514,Random
38,1.90508,Random
38,1.91855,Random
38,1.90703,Random
38,1.89939,Random
38,1.91408,Random
38,2.09936,Random
38,2.28635,Random
38,2.08498,Random
38,2.10853,Random
38,2.19469,Random
38,2.1039,Random
38,2.09238,Random
38,2.10965,Random
38,2.07905,Random
38,2.07093,Random
38,2.06197,Random
38,1.99279,Random
38,2.01237,Random
38,2.14549,Random
38,2.11106,Random
38,2.12595,Random
38,2.08399,Random
39,2.20998,Random
39,2.22007,Random
39,2.25944,Random
39,2.4135,Random
39,2.2488,Random
39,2.22063,Random
39,2.22932,Random
39,2.23211,Random
39,2.21644,Random
39,2.1589,Random
39,2.25704,Random
39,2.2687,Random
39,2.19067,Random
39,2.16938,Random
39,2.20696,Random
39,2.1758,Random
39,2.2705,Random
39,2.25123,Random
39,2.28875,Random
39,2.23258,Random
39,2.24535,Random
39,2.51383,Random
39,2.21657,Random
39,2.29108,Random
39,2.16366,Random
39,2.26373,Random
39,2.1888,Random
39,2.39461,Random
39,2.23699,Random
39,2.38765,Random
39,2.26474,Random
39,2.29918,Random
39,2.28757,Random
39,2.57295,Random
39,2.23101,Random
39,2.26355,Random
39,2.43188,Random
39,2.22317,Random
39,2.30856,Random
39,2.38658,Random
39,2.29585,Random
39,2.29927,Random
39,2.22005,Random
39,2.25032,Random
39,2.24615,Random
39,2.28001,Random
39,2.29884,Random
39,2.29026,Random
39,2.19724,Random
39,2.41627,Random
39,2.39279,Random
39,2.22852,Random
39,2.23966,Random
39,2.2919,Random
39,2.32209,Random
39,2.29886,Random
39,2.26303,Random
39,2.36757,Random
39,2.27279,Random
39,2.33278,Random
39,2.27964,Random
39,2.41832,Random
39,2.26066,Random
39,2.25988,Random
39,2.16488,Random
39,2.2087,Random
39,2.18094,Random
39,2.17502,Random
39,2.34494,Random
39,2.13254,Random
39,2.24785,Random
39,2.08435,Random
39,2.24703,Random
39,2.09007,Random
39,2.23171,Random
39,2.13718,Random
39,2.28179,Random
39,2.30598,Random
39,2.08563,Random
39,2.20865,Random
40,2.36293,Random
40,2.39061,Random
40,2.45749,Random
40,2.46591,Random
40,2.40263,Random
40,2.35756,Random
40,2.39108,Random
40,2.45312,Random
40,2.37335,Random
40,2.45478,Random
40,2.40845,Random
40,2.39131,Random
40,2.33131,Random
40,2.31646,Random
40,2.3743,Random
40,2.36369,Random
40,2.20327,Random
40,2.32827,Random
40,2.2426,Random
40,2.21285,Random
40,2.22721,Random
40,2.195,Random
40,2.23162,Random
40,2.20166,Random
40,2.20734,Random
40,2.25004,Random
40,2.19906,Random
40,2.2309,Random
40,2.21692,Random
40,2.19515,Random
40,2.22022,Random
40,2.19679,Random
40,2.27329,Random
40,2.22143,Random
40,2.48693,Random
40,2.23802,Random
40,2.21325,Random
40,2.22746,Random
40,2.24932,Random
40,2.27759,Random
40,2.42479,Random
40,2.20674,Random
40,2.36415,Random
40,2.31451,Random
40,2.22845,Random
40,2.35328,Random
40,2.20746,Random
40,2.47127,Random
40,2.23515,Random
40,2.31381,Random
40,2.26388,Random
40,2.34959,Random
40,2.3293,Random
40,2.17107,Random
40,2.3878,Random
40,2.21883,Random
40,2.21663,Random
40,2.32148,Random
40,2.32961,Random
40,2.19321,Random
40,2.20179,Random
40,2.33655,Random
40,2.31252,Random
40,2.28187,Random
40,2.23464,Random
40,2.21148,Random
40,2.21888,Random
40,2.19555,Random
40,2.20594,Random
40,2.4469,Random
40,2.21203,Random
40,2.19808,Random
40,2.32679,Random
40,2.36123,Random
40,2.22203,Random
40,2.2567,Random
40,2.31415,Random
40,2.23774,Random
40,2.21692,Random
40,2.21623,Random
41,2.37576,Random
41,2.35588,Random
41,2.36508,Random
41,2.42218,Random
41,2.37825,Random
41,2.3612,Random
41,2.35753,Random
41,2.36898,Random
41,2.37697,Random
41,2.36511,Random
41,2.44525,Random
41,2.37601,Random
41,2.36346,Random
41,2.36563,Random
41,2.36217,Random
41,2.35444,Random
41,2.70225,Random
41,2.54384,Random
41,2.41706,Random
41,2.5651,Random
41,2.50745,Random
41,2.3996,Random
41,2.94983,Random
41,2.53841,Random
41,2.46609,Random
41,2.53809,Random
41,2.48298,Random
41,2.51754,Random
41,2.39818,Random
41,2.38323,Random
41,2.41804,Random
41,2.5709,Random
41,2.53536,Random
41,2.39725,Random
41,2.37638,Random
41,2.36648,Random
41,2.4069,Random
41,2.47112,Random
41,2.62726,Random
41,2.67691,Random
41,2.41189,Random
41,2.40275,Random
41,2.41618,Random
41,2.40279,Random
41,2.43069,Random
41,2.35127,Random
41,2.40231,Random
41,2.41782,Random
41,2.36253,Random
41,2.39144,Random
41,2.44626,Random
41,2.37947,Random
41,2.36586,Random
41,2.37735,Random
41,2.36855,Random
41,2.36823,Random
41,2.36594,Random
41,2.37467,Random
41,2.65073,Random
41,2.57823,Random
41,2.36264,Random
41,2.41657,Random
41,2.40949,Random
41,2.34773,Random
41,2.41089,Random
41,2.3637,Random
41,2.40338,Random
41,2.37693,Random
41,2.38176,Random
41,2.38746,Random
41,2.37655,Random
41,2.79907,Random
41,2.5969,Random
41,2.37086,Random
41,2.4796,Random
41,2.72837,Random
41,2.37198,Random
41,2.51638,Random
41,2.50885,Random
41,2.39156,Random
42,2.60513,Random
42,2.63918,Random
42,2.94669,Random
42,2.76338,Random
42,2.75138,Random
42,2.53585,Random
42,2.57825,Random
42,2.92857,Random
42,2.79018,Random
42,2.66163,Random
42,2.72267,Random
42,2.58038,Random
42,2.68343,Random
42,2.61882,Random
42,2.64769,Random
42,2.83458,Random
42,2.73064,Random
42,2.54696,Random
42,2.61419,Random
42,2.6373,Random
42,2.79056,Random
42,3.05329,Random
42,2.87397,Random
42,2.85906,Random
42,2.64857,Random
42,2.58003,Random
42,2.56804,Random
42,2.70445,Random
42,2.67673,Random
42,2.6305,Random
42,2.51927,Random
42,2.77365,Random
42,2.9241,Random
42,2.67447,Random
42,2.66634,Random
42,2.6743,Random
42,2.53546,Random
42,2.5725,Random
42,2.57936,Random
42,2.52935,Random
42,2.86758,Random
42,2.73717,Random
42,2.86292,Random
42,2.6686,Random
42,2.78239,Random
42,2.71012,Random
42,2.81954,Random
42,2.86339,Random
42,2.79415,Random
42,2.7752,Random
42,2.71765,Random
42,2.85346,Random
42,2.82561,Random
42,2.87957,Random
42,2.86219,Random
42,2.77755,Random
42,3.02589,Random
42,2.74284,Random
42,2.89901,Random
42,2.90164,Random
42,2.8432,Random
42,2.80322,Random
42,2.90036,Random
42,2.727,Random
42,2.75141,Random
42,2.91602,Random
42,2.95016,Random
42,2.9058,Random
42,2.79831,Random
42,2.86758,Random
42,2.97047,Random
42,2.75408,Random
42,3.08759,Random
42,2.95811,Random
42,2.89994,Random
42,2.98472,Random
42,2.97789,Random
42,2.87134,Random
42,2.77073,Random
42,2.68713,Random
43,3.2127,Random
43,3.29053,Random
43,3.31666,Random
43,2.98465,Random
43,3.15087,Random
43,3.18113,Random
43,3.06816,Random
43,2.93238,Random
43,2.90412,Random
43,3.15832,Random
43,2.95142,Random
43,3.23835,Random
43,3.21688,Random
43,3.15311,Random
43,3.05828,Random
43,2.97877,Random
43,2.97512,Random
43,2.94242,Random
43,2.92864,Random
43,2.91086,Random
43,2.96185,Random
43,2.93649,Random
43,2.92057,Random
43,3.05268,Random
43,3.05187,Random
43,2.9292,Random
43,2.98466,Random
43,2.94798,Random
43,2.78888,Random
43,3.02348,Random
43,2.73229,Random
43,2.99922,Random
43,2.82503,Random
43,2.91548,Random
43,2.7445,Random
43,2.87132,Random
43,3.00258,Random
43,2.96589,Random
43,2.76479,Random
43,2.81707,Random
43,2.86055,Random
43,2.88023,Random
43,2.76873,Random
43,2.76306,Random
43,2.73273,Random
43,3.09574,Random
43,2.81993,Random
43,2.75356,Random
43,2.7328,Random
43,2.81091,Random
43,3.19766,Random
43,2.90145,Random
43,3.0101,Random
43,2.90984,Random
43,3.08103,Random
43,2.84264,Random
43,2.80539,Random
43,3.33514,Random
43,2.85894,Random
43,3.26429,Random
43,2.94582,Random
43,2.8218,Random
43,2.83211,Random
43,2.99607,Random
43,2.92438,Random
43,2.76634,Random
43,2.90056,Random
43,3.14305,Random
43,3.18774,Random
43,3.13062,Random
43,3.19529,Random
43,3.197,Random
43,2.90079,Random
43,2.77164,Random
43,2.89983,Random
43,2.7413,Random
43,3.48227,Random
43,3.17478,Random
43,2.89165,Random
43,2.84461,Random
44,3.14847,Random
44,3.36436,Random
44,3.02975,Random
44,2.95347,Random
44,2.92363,Random
44,3.03796,Random
44,3.3948,Random
44,3.26837,Random
44,3.11132,Random
44,2.91596,Random
44,3.12544,Random
44,3.209,Random
44,3.30312,Random
44,3.01248,Random
44,3.00793,Random
44,2.99402,Random
44,3.05331,Random
44,3.5527,Random
44,3.03003,Random
44,3.03269,Random
44,3.07088,Random
44,3.32617,Random
44,3.47795,Random
44,3.02118,Random
44,2.9387,Random
44,2.95889,Random
44,3.06281,Random
44,3.17078,Random
44,3.27845,Random
44,3.01636,Random
44,3.02975,Random
44,3.0725,Random
44,3.30379,Random
44,2.97347,Random
44,3.12586,Random
44,3.51367,Random
44,3.16178,Random
44,3.2402,Random
44,3.14328,Random
44,3.10665,Random
44,3.32434,Random
44,3.49041,Random
44,3.30349,Random
44,3.19702,Random
44,3.09963,Random
44,3.54156,Random
44,3.09775,Random
44,3.22676,Random
44,3.02026,Random
44,3.08968,Random
44,3.29435,Random
44,3.20637,Random
44,3.20431,Random
44,3.24645,Random
44,2.93272,Random
44,2.94458,Random
44,3.12457,Random
44,2.91067,Random
44,3.08337,Random
44,2.9393,Random
44,2.93608,Random
44,2.9072,Random
44,2.90892,Random
44,3.0544,Random
44,2.96864,Random
44,2.93358,Random
44,2.93246,Random
44,2.95126,Random
44,2.91293,Random
44,3.38511,Random
44,2.92045,Random
44,2.93867,Random
44,2.90048,Random
44,2.90418,Random
44,2.99574,Random
44,3.36189,Random
44,2.93156,Random
44,2.92131,Random
44,2.94275,Random
44,2.95992,Random
45,3.38605,Random
45,3.17722,Random
45,3.1352,Random
45,3.77646,Random
45,3.48741,Random
45,3.29953,Random
45,3.17599,Random
45,3.22393,Random
45,3.89238,Random
45,3.30493,Random
45,3.26859,Random
45,3.22381,Random
45,3.47438,Random
45,3.44916,Random
45,3.31953,Random
45,3.50918,Random
45,3.20541,Random
45,3.31299,Random
45,3.57161,Random
45,3.4259,Random
45,3.34254,Random
45,3.19032,Random
45,3.18527,Random
45,3.28217,Random
45,3.64896,Random
45,3.42117,Random
45,3.27688,Random
45,3.43854,Random
45,3.40453,Random
45,3.4353,Random
45,3.22629,Random
45,3.18761,Random
45,3.52127,Random
45,3.18568,Random
45,3.39389,Random
45,3.33732,Random
45,3.17212,Random
45,3.43268,Random
45,3.20715,Random
45,3.30784,Random
45,3.2421,Random
45,3.24441,Random
45,3.64715,Random
45,3.20405,Random
45,3.46778,Random
45,3.39907,Random
45,3.17352,Random
45,3.16241,Random
45,3.51213,Random
45,3.48623,Random
45,3.29744,Random
45,3.2175,Random
45,3.21343,Random
45,3.63214,Random
45,3.55781,Random
45,3.39841,Random
45,3.15392,Random
45,3.47147,Random
45,3.32566,Random
45,3.3581,Random
45,3.31747,Random
45,3.1572,Random
45,3.60585,Random
45,3.26688,Random
45,3.32765,Random
45,3.33055,Random
45,3.1614,Random
45,3.52093,Random
45,3.32439,Random
45,3.34426,Random
45,3.24411,Random
45,3.11994,Random
45,3.14906,Random
45,3.1691,Random
45,3.29979,Random
45,3.22123,Random
45,3.10336,Random
45,3.1661,Random
45,3.51699,Random
45,3.3222,Random
46,3.75342,Random
46,3.65758,Random
46,3.68225,Random
46,3.58204,Random
46,3.71082,Random
46,3.59144,Random
46,3.64583,Random
46,3.66346,Random
46,3.71797,Random
46,3.66606,Random
46,3.67675,Random
46,3.63298,Random
46,3.66985,Random
46,3.74652,Random
46,3.60457,Random
46,3.7726,Random
46,3.62055,Random
46,3.66087,Random
46,3.67659,Random
46,3.83457,Random
46,3.77073,Random
46,3.78342,Random
46,3.69195,Random
46,3.77054,Random
46,3.6035,Random
46,3.58088,Random
46,3.60798,Random
46,3.85718,Random
46,3.79915,Random
46,3.80105,Random
46,3.87143,Random
46,3.90744,Random
46,3.8094,Random
46,3.82793,Random
46,3.67654,Random
46,3.65396,Random
46,3.56516,Random
46,3.65279,Random
46,3.94809,Random
46,3.61145,Random
46,3.72686,Random
46,3.73831,Random
46,3.6405,Random
46,3.6352,Random
46,3.70377,Random
46,3.54124,Random
46,3.64038,Random
46,3.56416,Random
46,3.50418,Random
46,3.73774,Random
46,3.46068,Random
46,3.50652,Random
46,3.49793,Random
46,3.54994,Random
46,3.62346,Random
46,3.43033,Random
46,3.46591,Random
46,3.48112,Random
46,3.69051,Random
46,3.62475,Random
46,3.50909,Random
46,3.5447,Random
46,3.36658,Random
46,3.67494,Random
46,3.41967,Random
46,3.52152,Random
46,3.31914,Random
46,3.45865,Random
46,3.4776,Random
46,3.52415,Random
46,3.73289,Random
46,3.52805,Random
46,3.59317,Random
46,3.69354,Random
46,3.6467,Random
46,3.58364,Random
46,3.69041,Random
46,3.84185,Random
46,3.57644,Random
46,3.66321,Random
47,3.91939,Random
47,3.93883,Random
47,3.93051,Random
47,3.81204,Random
47,3.82268,Random
47,3.84114,Random
47,3.9222,Random
47,3.90081,Random
47,3.86892,Random
47,3.84584,Random
47,4.09842,Random
47,3.8834,Random
47,3.87679,Random
47,3.87418,Random
47,3.85154,Random
47,3.92558,Random
47,4.04333,Random
47,3.92247,Random
47,4.10156,Random
47,3.91599,Random
47,3.80747,Random
47,4.03769,Random
47,3.91483,Random
47,4.1867,Random
47,4.30081,Random
47,4.15481,Random
47,3.9161,Random
47,4.0376,Random
47,3.92801,Random
47,3.96764,Random
47,3.89521,Random
47,4.1539,Random
47,4.12201,Random
47,3.9973,Random
47,3.7552,Random
47,4.01241,Random
47,3.91373,Random
47,3.7835,Random
47,3.85891,Random
47,3.92704,Random
47,3.95255,Random
47,4.06467,Random
47,3.84021,Random
47,3.74874,Random
47,3.68214,Random
47,3.76621,Random
47,3.62041,Random
47,3.85618,Random
47,3.76353,Random
47,3.88612,Random
47,3.57984,Random
47,3.68647,Random
47,3.81792,Random
47,3.63116,Random
47,3.73669,Random
47,3.56786,Random
47,3.74755,Random
47,3.78882,Random
47,3.59608,Random
47,3.91065,Random
47,3.58738,Random
47,3.75957,Random
47,3.58197,Random
47,3.73304,Random
47,3.55696,Random
47,3.85912,Random
47,3.72864,Random
47,3.71668,Random
47,3.52563,Random
47,3.53408,Random
47,3.6391,Random
47,3.55751,Random
47,3.55489,Random
47,3.56733,Random
47,3.5402,Random
47,3.60219,Random
47,3.53339,Random
47,3.56738,Random
47,3.54189,Random
47,3.52019,Random
48,3.87327,Random
48,3.79832,Random
48,3.89743,Random
48,4.02111,Random
48,4.29104,Random
48,4.18855,Random
48,3.96176,Random
48,3.88272,Random
48,4.3287,Random
48,3.98483,Random
48,3.80953,Random
48,3.77244,Random
48,3.9139,Random
48,3.79718,Random
48,3.75234,Random
48,3.76637,Random
48,3.77312,Random
48,3.88177,Random
48,3.78356,Random
48,4.26902,Random
48,3.9739,Random
48,3.81932,Random
48,3.79233,Random
48,4.07613,Random
48,4.14916,Random
48,3.97254,Random
48,3.91872,Random
48,4.27209,Random
48,3.85297,Random
48,3.97202,Random
48,4.46125,Random
48,4.41236,Random
48,4.39728,Random
48,4.2517,Random
48,4.83381,Random
48,4.69409,Random
48,4.54078,Random
48,5.12297,Random
48,4.96108,Random
48,4.42393,Random
48,4.49692,Random
48,4.51701,Random
48,4.02507,Random
48,3.963,Random
48,4.18537,Random
48,3.85623,Random
48,3.94157,Random
48,4.07709,Random
48,4.53391,Random
48,4.39343,Random
48,4.13972,Random
48,3.96618,Random
48,4.04164,Random
48,3.79677,Random
48,3.7729,Random
48,3.7977,Random
48,3.98808,Random
48,4.20742,Random
48,3.78171,Random
48,3.78308,Random
48,3.81025,Random
48,3.78958,Random
48,3.79307,Random
48,3.78277,Random
48,3.8511,Random
48,4.20069,Random
48,3.7843,Random
48,3.83527,Random
48,3.77837,Random
48,3.78699,Random
48,3.77715,Random
48,3.76433,Random
48,3.89545,Random
48,4.15367,Random
48,3.86193,Random
48,3.81518,Random
48,4.2662,Random
48,3.92145,Random
48,3.99539,Random
48,3.79597,Random
49,4.4117,Random
49,4.22258,Random
49,4.16635,Random
49,4.02752,Random
49,4.04429,Random
49,4.02241,Random
49,4.0577,Random
49,4.01735,Random
49,4.01116,Random
49,3.99169,Random
49,4.51081,Random
49,4.16566,Random
49,4.03284,Random
49,4.03367,Random
49,4.04632,Random
49,4.40871,Random
49,4.02839,Random
49,4.2552,Random
49,4.27517,Random
49,3.99538,Random
49,4.0351,Random
49,4.03172,Random
49,4.12359,Random
49,4.53763,Random
49,4.01646,Random
49,4.03726,Random
49,4.0533,Random
49,4.01033,Random
49,4.02442,Random
49,4.11424,Random
49,4.46959,Random
49,4.11339,Random
49,4.05671,Random
49,4.03221,Random
49,4.05121,Random
49,4.04357,Random
49,4.01025,Random
49,4.23194,Random
49,4.4938,Random
49,4.00931,Random
49,4.0159,Random
49,4.0427,Random
49,4.03965,Random
49,4.00867,Random
49,4.00091,Random
49,3.99813,Random
49,4.28033,Random
49,4.23564,Random
49,4.05489,Random
49,4.03913,Random
49,4.16106,Random
49,3.98647,Random
49,4.4309,Random
49,4.02069,Random
49,4.09457,Random
49,4.09846,Random
49,4.04557,Random
49,4.06036,Random
49,4.11129,Random
49,4.0441,Random
49,4.56167,Random
49,4.09179,Random
49,4.05449,Random
49,4.03428,Random
49,4.02932,Random
49,4.00354,Random
49,4.63493,Random
49,4.38949,Random
49,4.10317,Random
49,4.04547,Random
49,4.04601,Random
49,4.05243,Random
49,4.03544,Random
49,4.03578,Random
49,4.38443,Random
49,4.5077,Random
49,4.13929,Random
49,4.46892,Random
49,4.45505,Random
49,4.36126,Random
50,4.63266,Random
50,4.91004,Random
50,5.06572,Random
50,4.65885,Random
50,4.6549,Random
50,4.63949,Random
50,4.64094,Random
50,4.9962,Random
50,4.75984,Random
50,4.9459,Random
50,4.60735,Random
50,4.42397,Random
50,4.46269,Random
50,4.26022,Random
50,4.27153,Random
50,4.27473,Random
50,4.67098,Random
50,4.52831,Random
50,4.24582,Random
50,4.2853,Random
50,4.35753,Random
50,4.65826,Random
50,4.35865,Random
50,4.34327,Random
50,4.34145,Random
50,4.32375,Random
50,4.27803,Random
50,4.28285,Random
50,4.71491,Random
50,4.40065,Random
50,4.30115,Random
50,4.30481,Random
50,4.30827,Random
50,4.26177,Random
50,4.28541,Random
50,4.72235,Random
50,4.41216,Random
50,4.27645,Random
50,4.30167,Random
50,4.29876,Random
50,4.23055,Random
50,4.25283,Random
50,4.7046,Random
50,4.45641,Random
50,4.29209,Random
50,4.30852,Random
50,4.32411,Random
50,4.27847,Random
50,4.24725,Random
50,4.67647,Random
50,5.05472,Random
50,4.37137,Random
50,4.3089,Random
50,4.57743,Random
50,4.64273,Random
50,4.52444,Random
50,4.88645,Random
50,4.97991,Random
50,4.98943,Random
50,4.71897,Random
50,4.8254,Random
50,4.74585,Random
50,4.80817,Random
50,4.53278,Random
50,4.62672,Random
50,4.76656,Random
50,4.43834,Random
50,4.2973,Random
50,4.64355,Random
50,4.88907,Random
50,5.13956,Random
50,4.94253,Random
50,4.67174,Random
50,4.85102,Random
50,4.8191,Random
50,4.87196,Random
50,4.95183,Random
50,4.61701,Random
50,4.77788,Random
50,4.85899,Random
51,5.46149,Random
51,4.80381,Random
51,4.98733,Random
51,4.67183,Random
51,4.58095,Random
51,4.68536,Random
51,4.54373,Random
51,4.60471,Random
51,4.98829,Random
51,4.93996,Random
51,4.66829,Random
51,5.39419,Random
51,5.22433,Random
51,4.73967,Random
51,4.66947,Random
51,4.78422,Random
51,4.66378,Random
51,4.53493,Random
51,4.80783,Random
51,5.18948,Random
51,5.16302,Random
51,4.7589,Random
51,4.68044,Random
51,4.59787,Random
51,4.57188,Random
51,5.03035,Random
